index_word,streak,date,sample_x,english,hiragana,kanji,date_added,rank,sample_y,is_active
23,8,27/10/2020,1,grammar,ぶんぽう,文法,09/05/2020,1,1,1
23,9,28/11/2020,1,grammar,ぶんぽう,文法,09/05/2020,1,1,1
23,9,29/12/2020,1,grammar,ぶんぽう,文法,09/05/2020,1,1,1
55,8,12/08/2020,1,to look good (on someone),にあう,似合う,10/05/2020,1,1,0
55,9,12/09/2020,1,to look good (on someone),にあう,似合う,10/05/2020,1,1,0
55,10,13/10/2020,1,to look good (on someone),にあう,似合う,10/05/2020,1,1,0
84,5,12/08/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
84,6,26/08/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
84,5,09/09/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
84,6,23/09/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
84,7,07/10/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
84,8,08/11/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
84,7,09/12/2020,1,lips,くちびる,唇,17/05/2020,3,1,1
128,7,12/08/2020,1,station attendant,えきいん,駅員,31/05/2020,4,1,1
128,6,12/09/2020,1,station attendant,えきいん,駅員,31/05/2020,4,1,1
128,7,26/09/2020,1,station attendant,えきいん,駅員,31/05/2020,4,1,1
128,7,27/10/2020,1,station attendant,えきいん,駅員,31/05/2020,4,1,1
128,7,28/11/2020,1,station attendant,えきいん,駅員,31/05/2020,4,1,1
128,8,29/12/2020,1,station attendant,えきいん,駅員,31/05/2020,4,1,1
188,6,12/08/2020,1,to borrow,かりる,借りる,13/06/2020,2,1,1
188,6,26/08/2020,1,to borrow,かりる,借りる,13/06/2020,2,1,1
188,7,09/09/2020,1,to borrow,かりる,借りる,13/06/2020,2,1,1
188,7,12/10/2020,1,to borrow,かりる,借りる,13/06/2020,2,1,1
188,8,14/11/2020,1,to borrow,かりる,借りる,13/06/2020,2,1,1
188,7,15/12/2020,1,to borrow,かりる,借りる,13/06/2020,2,1,1
203,5,12/08/2020,1,company,かいしゃ,会社,13/06/2020,3,1,0
203,6,26/08/2020,1,company,かいしゃ,会社,13/06/2020,3,1,0
203,7,09/09/2020,1,company,かいしゃ,会社,13/06/2020,3,1,0
203,8,11/10/2020,1,company,かいしゃ,会社,13/06/2020,3,1,0
203,9,11/11/2020,1,company,かいしゃ,会社,13/06/2020,3,1,0
203,10,14/12/2020,1,company,かいしゃ,会社,13/06/2020,3,1,0
289,6,12/08/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
289,6,26/08/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
289,7,27/08/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
289,8,27/09/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
289,8,29/10/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
289,7,30/11/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
289,6,31/12/2020,1,firefighter,しょうぼうし,消防士,27/06/2020,4,1,1
290,5,12/08/2020,1,to place,おく,置く,27/06/2020,4,1,1
290,6,26/08/2020,1,to place,おく,置く,27/06/2020,4,1,1
290,7,09/09/2020,1,to place,おく,置く,27/06/2020,4,1,1
290,8,10/10/2020,1,to place,おく,置く,27/06/2020,4,1,1
290,8,10/11/2020,1,to place,おく,置く,27/06/2020,4,1,1
290,8,11/12/2020,1,to place,おく,置く,27/06/2020,4,1,1
295,4,12/08/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,3,19/08/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,23/08/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,3,31/08/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,2,04/09/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,3,06/09/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,3,10/09/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,14/09/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,3,21/09/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,25/09/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,5,02/10/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,17/10/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,24/10/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,31/10/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,4,08/11/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,5,15/11/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,6,30/11/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
295,7,14/12/2020,1,to fail,しっぱいする,失敗する,27/06/2020,3,1,1
330,4,12/08/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
330,5,19/08/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
330,6,02/09/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
330,7,16/09/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
330,8,17/10/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
330,9,17/11/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
330,8,18/12/2020,1,to stay at,とまる,泊まる,13/07/2020,2,1,1
332,6,12/08/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
332,6,26/08/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
332,7,09/09/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
332,6,10/10/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
332,7,24/10/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
332,8,24/11/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
332,9,26/12/2020,1,to decide,きめる,決める,13/07/2020,2,1,1
338,4,12/08/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,5,19/08/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,6,02/09/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,6,16/09/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,7,30/09/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,8,31/10/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,9,01/12/2020,1,one way,かたみち,片道,15/07/2020,4,1,0
338,10,02/01/2021,1,one way,かたみち,片道,15/07/2020,4,1,0
433,0,12/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,0,13/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,1,14/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,2,15/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,3,17/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,3,21/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,4,25/08/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,5,01/09/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,6,15/09/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,7,29/09/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,6,31/10/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,7,14/11/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
433,8,15/12/2020,1,counter: small items,〜こ,〜個,11/08/2020,1,1,1
434,0,12/08/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,1,13/08/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,2,14/08/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,3,16/08/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,4,20/08/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,5,27/08/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,6,10/09/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,7,24/09/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,8,25/10/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,9,25/11/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
434,10,26/12/2020,1,automobile,じどうしゃ,自動車,11/08/2020,3,1,0
435,0,12/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,0,13/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,1,14/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,2,15/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,3,17/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,4,21/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,4,29/08/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,3,05/09/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,4,09/09/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,4,16/09/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,5,23/09/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,6,07/10/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,7,22/10/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,8,22/11/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
435,7,23/12/2020,1,belongings,しょじひん,所持品,11/08/2020,4,1,1
436,0,12/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,0,13/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,1,14/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,2,15/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,3,17/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,4,21/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,5,29/08/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,6,12/09/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,7,26/09/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,8,27/10/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,9,28/11/2020,1,good will,こうい,好意,11/08/2020,3,1,1
436,8,29/12/2020,1,good will,こうい,好意,11/08/2020,3,1,1
437,1,12/08/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,2,13/08/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,3,15/08/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,4,19/08/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,5,26/08/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,6,27/08/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,7,10/09/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,6,11/10/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,7,25/10/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,8,25/11/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
437,9,26/12/2020,1,nearby,ちかく,近く,11/08/2020,2,1,1
438,0,12/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,0,13/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,0,14/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,0,15/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,0,16/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,0,17/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,1,18/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,0,19/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,1,20/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,2,21/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,3,23/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,2,27/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,3,29/08/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,4,02/09/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,5,09/09/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,6,23/09/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,7,07/10/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,8,08/11/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
438,9,09/12/2020,1,neighborhood,きんじょ,近所,11/08/2020,3,1,1
7,7,13/08/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,6,13/09/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,6,27/09/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,5,12/10/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,4,26/10/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,4,02/11/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,3,09/11/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,4,14/11/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,5,21/11/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,5,05/12/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,6,19/12/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
7,5,31/12/2020,1,strict,きびしい,厳しい,09/05/2020,2,1,1
53,6,13/08/2020,1,appointment/reservation,よやく,予約,09/05/2020,2,1,0
53,7,27/08/2020,1,appointment/reservation,よやく,予約,09/05/2020,2,1,0
53,8,27/09/2020,1,appointment/reservation,よやく,予約,09/05/2020,2,1,0
53,9,29/10/2020,1,appointment/reservation,よやく,予約,09/05/2020,2,1,0
53,10,01/12/2020,1,appointment/reservation,よやく,予約,09/05/2020,2,1,0
64,5,13/08/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
64,6,27/08/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
64,7,10/09/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
64,6,11/10/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
64,7,25/10/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
64,7,25/11/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
64,7,26/12/2020,1,furniture,かぐ,家具,11/05/2020,2,1,1
86,6,13/08/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,6,27/08/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,5,10/09/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,4,24/09/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,5,01/10/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,4,18/10/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,5,25/10/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,6,08/11/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,7,22/11/2020,1,head,あたま,頭,17/05/2020,2,1,1
86,8,23/12/2020,1,head,あたま,頭,17/05/2020,2,1,1
121,8,13/08/2020,1,cat,ねこ,猫,28/05/2020,1,1,0
121,9,13/09/2020,1,cat,ねこ,猫,28/05/2020,1,1,0
121,10,17/10/2020,1,cat,ねこ,猫,28/05/2020,1,1,0
129,8,13/08/2020,1,parent,おや,親,31/05/2020,2,1,0
129,9,13/09/2020,1,parent,おや,親,31/05/2020,2,1,0
129,8,17/10/2020,1,parent,おや,親,31/05/2020,2,1,0
129,9,17/11/2020,1,parent,おや,親,31/05/2020,2,1,0
129,10,18/12/2020,1,parent,おや,親,31/05/2020,2,1,0
131,8,13/08/2020,1,to read,よむ,読む,31/05/2020,2,1,0
131,9,13/09/2020,1,to read,よむ,読む,31/05/2020,2,1,0
131,10,17/10/2020,1,to read,よむ,読む,31/05/2020,2,1,0
179,5,13/08/2020,1,to hurry,いそぐ,急ぐ,12/06/2020,2,1,1
179,6,27/08/2020,1,to hurry,いそぐ,急ぐ,12/06/2020,2,1,1
179,7,10/09/2020,1,to hurry,いそぐ,急ぐ,12/06/2020,2,1,1
179,8,11/10/2020,1,to hurry,いそぐ,急ぐ,12/06/2020,2,1,1
179,9,11/11/2020,1,to hurry,いそぐ,急ぐ,12/06/2020,2,1,1
179,8,14/12/2020,1,to hurry,いそぐ,急ぐ,12/06/2020,2,1,1
213,5,13/08/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,27/08/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,4,10/09/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,3,17/09/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,4,21/09/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,28/09/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,12/10/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,26/10/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,4,09/11/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,4,16/11/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,3,23/11/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,4,28/11/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,05/12/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,19/12/2020,1,fast,はやい,速い,15/06/2020,2,1,1
213,5,31/12/2020,1,fast,はやい,速い,15/06/2020,2,1,1
224,7,13/08/2020,1,job,しごと,仕事,17/06/2020,3,1,0
224,8,13/09/2020,1,job,しごと,仕事,17/06/2020,3,1,0
224,9,17/10/2020,1,job,しごと,仕事,17/06/2020,3,1,0
224,10,17/11/2020,1,job,しごと,仕事,17/06/2020,3,1,0
267,4,13/08/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,4,20/08/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,5,27/08/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,6,10/09/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,6,24/09/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,6,09/10/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,7,23/10/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,8,23/11/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
267,7,24/12/2020,1,yellow,きいろい,黄色い,23/06/2020,3,1,1
288,6,13/08/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,6,27/08/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,5,10/09/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,5,24/09/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,4,09/10/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,5,17/10/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,6,31/10/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,7,14/11/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
288,8,15/12/2020,1,to aim for,めざす,目指す,27/06/2020,3,1,1
306,6,13/08/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,5,27/08/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,6,10/09/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,7,24/09/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,6,25/10/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,6,08/11/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,5,22/11/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,4,06/12/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,5,14/12/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
306,6,26/12/2020,1,to receive,うける,受ける,28/06/2020,3,1,1
325,6,13/08/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
325,6,27/08/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
325,6,10/09/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
325,7,24/09/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
325,8,25/10/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
325,9,25/11/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
325,10,26/12/2020,1,barbers,とこや,床屋,11/07/2020,2,1,0
439,0,13/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,0,14/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,0,15/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,0,16/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,0,17/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,0,18/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,1,19/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,1,20/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,2,21/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,3,23/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,3,27/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,4,31/08/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,3,07/09/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,4,12/09/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,5,19/09/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,6,03/10/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,7,17/10/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,7,17/11/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
439,8,18/12/2020,1,circumstance;situation,じょうたい,状態,12/08/2020,4,1,1
440,1,13/08/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,2,14/08/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,3,16/08/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,4,20/08/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,5,27/08/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,6,10/09/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,7,24/09/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,8,25/10/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,9,25/11/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
440,10,26/12/2020,1,cheerful;bright,あかるい,明るい,12/08/2020,1,1,0
441,0,13/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,0,14/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,0,15/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,1,16/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,2,17/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,1,19/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,1,20/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,2,21/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,1,23/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,2,24/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,2,26/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,3,29/08/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,2,02/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,1,04/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,2,05/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,3,08/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,4,12/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,3,19/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,3,23/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,4,27/09/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,5,04/10/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,6,18/10/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,6,01/11/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,5,15/11/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,6,01/12/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
441,7,15/12/2020,1,explanation,せつめい,説明,12/08/2020,3,1,1
442,1,13/08/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,2,14/08/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,3,16/08/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,4,20/08/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,5,27/08/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,6,10/09/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,7,24/09/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,8,25/10/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,8,25/11/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
442,9,26/12/2020,1,to be reflected,うつる,映る,12/08/2020,2,1,1
443,0,13/08/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,1,14/08/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,2,15/08/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,3,17/08/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,4,21/08/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,5,29/08/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,6,12/09/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,7,26/09/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,6,27/10/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,6,10/11/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,7,24/11/2020,1,painter,がか,画家,12/08/2020,2,1,1
443,7,26/12/2020,1,painter,がか,画家,12/08/2020,2,1,1
444,0,13/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,0,14/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,0,15/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,0,16/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,0,17/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,1,18/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,1,19/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,2,20/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,3,22/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,4,26/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
444,5,27/08/2020,1,plan,けいかく,計画,12/08/2020,3,1,1
